title,tags
"Estimate safe ESC curerent for 4108 600kv motors?","<motor><esc><battery-cell>"
"How do I test if my DX5e antenna is still good?","<antenna><transmitter><receiver><signal-strength>"
"My DIY Project - My motors and voltage regulator for water pump does not work at the same time","<flight-controller><servo><analog-servo><digital-servo>"
"Can I replace the switches on my taranis qx7s with switches from a X9D?","<hardware><taranis><taranis-qx7>"
"How can I learn to fly RC planes using a simulator?","<fixed-wing><simulators>"
"Books for learning how to build fixed-wing RC planes?","<resources>"
"Quadcopter Stability Modelling","<quadcopters><stability>"
"How do aerodynamics for small model aircraft differ from that of larger aircraft?","<fixed-wing><aerodynamics>"
"How does ""L1 distance"" path-following for fixed-wings work?","<fixed-wing>"
"What obstacles are there in making ultra long range model aircraft?","<fixed-wing><long-range-drone>"
"ESC burned twice","<esc>"
"Where can I find a list of all the model aircraft flying fields in the USA?","<resources><flying-fields>"
"How can I see the coordinates of my vanilla DJI Mavic while flying?","<software><dji><dji-mavic-pro-1>"
"Is it feasible to use an RC car transmitter/receiver to control an RC plane?","<transmitter><receiver><fixed-wing>"
"Why don't solutions exist for a 3-axis helicopter flight controller?","<quadcopters><flight-controller><helicopters>"
"LiPo battery power maximization","<lipo-batteries><batteries><charging><battery-cell>"
"LiPo 4S battery's output voltage higher than 14.8v","<lipo-batteries><battery-cell>"
"Transmit video from drone to laptop via WiFi","<video-transmitters><video-signal><long-range-drone><video>"
"Streaming FPV over WiFi?","<first-person-view>"
"Is the Experimental Aircraft Association (EAA) an appropriate association for those interested in building RC aircraft?","<building><united-states><canada>"
"Will connecting my Mavic Pro to a an iPad Litchi app try to update my Mavic Pro firmware?","<software><smartphone-app><dji-mavic-pro-1>"
"Reasonably priced FPV Drone for beginner","<first-person-view><recommendations><racing>"
"I'm looking for photo sets from drone photography to convert to 3D models. Where can I find them?","<photography><online-resources>"
"Flysky FS-ia10b output more than 2000 microsecond pulse","<servo><digital-servo><flysky><fs-i6x>"
"Does the Ryze Tello have an adjustable camera angle?","<fpv-cameras><camera>"
"Vertical Flight Paths","<quadcopters><comparison>"
"What is this ring attached to the bottom of this rotor shaft?","<brushless-motors>"
"How to revive an over-discharged DJI Mavic battery?","<batteries><dji-mavic-pro-1>"
"What is the frame system defined for Orientations comptutation using Quaternions [Madgwick filter/ Mahony filter]?","<quadcopters><flight-controller><sensor><imu>"
"Can a lipo battery be charged with more than 0.5 amps?","<lipo-batteries><battery-safety><charging>"
"How to secure the screw on a BLDC motor shaft","<brushless-motors><safety>"
"How tight should the screws at the bottom of the motor shaft be?","<brushless-motors><safety>"
"Are these methods of Drone Localization Techniques for a dark environment plausible?","<quadcopters><autonomous>"
"Betaflight with Mamba F405 MK2 stack 40A ESC's and XING-E 2207 motors problem","<quadcopters><esc><dshot><bidirectional-dshot>"
"Betaflight - Angle mode - motors spins once I arm the quad","<betaflight>"
"How do I wire up this transmitter and camera","<video-transmitters><fpv-cameras>"
"Multi GP gate sizes","<quadcopters><multirotor>"
"My ESC in my stack just randomly exploded, any ideas why?","<betaflight><racing>"
"What are the advantages and disadvantages of a ""plus"" and ""cross"" quadcopter configuration? Is one preferred over another?","<quadcopters>"
"What are Pro and Cons of using Lithium batteries over LiPo batteries for quadcopters","<lipo-batteries><battery-cell>"
"Possible to use Eachine E160 with Futaba T6EX transmitter/receiver set?","<receiver><compatibility>"
"Binding DX5e (or any other hobby controller) to generic ""toy"" drone - protocol compatability","<transmitter><receiver><toy-grade-drone><transmitter-protocol>"
"How to record footage from AcroBee Lite?","<video-recording>"
"How to decide drone motors?","<multirotor><batteries><propellers><motor-size>"
"How do I successfully stabilize or trim a TinyWhoop Nano?","<tinywhoop><fine-tuning><trim>"
"Is superglue (cyanoacrylate) a viable means to repair quadcopter frames?","<drone-frame><repairs>"
"How does Amazon's new drone land itself into a station?","<long-range-drone>"
"What type of connector is used on the DJI manifold 2?","<compatibility><connectors><dji>"
"What is the best drone for beginner fliers?","<quadcopters><beginner>"
"Drone in Italy as a tourist - Where/what to do?","<regulations><dji-mavic-2><dji>"
"How do DJI drones achieve such long flight times compared to traditional FPV drones?","<batteries><first-person-view><dji><flight-characteristics>"
"Beginner looking to try a DIY plane, any suggestions on a kit?","<hardware><recommendations>"
"Learning to fly: One crash at a time","<training>"
"Why are micro pusher-prop quadcopters becoming more popular?","<quadcopters><propellers><design><tinywhoop>"
"Picking the right prop pitch for my plane","<propellers><propeller-pitch><fixed-wing>"
"Is there a list of milestones to check off before claiming one can ""fly""","<training>"
"Do I need CW or CCW props for my plane?","<propellers><fixed-wing>"
"Is there a way to estimate battery discharge duration from mAh and C-rating?","<batteries><battery-cell><battery-discharge-rating>"
"FPV camera and beeper seems to be interfering with each other","<flight-controller><video-transmitters><receiver><electronics><fpv-cameras>"
"Drones capable of smooth plane/bird-like flight","<flight-controller><flight-characteristics><fixed-wing>"
"Would it be possible to inductively recharge a drone battery?","<quadcopters><batteries><charging>"
"Do laws on 'drones' in Australia apply to fixed wing model aircraft?","<fixed-wing><regulations><under-250-grams><rules>"
"Visual references when driving a Quad Copter through gates","<quadcopters><first-person-view><racing>"
"Is there a benefit to using multiple capacitors on FPV drones?","<quadcopters><esc><design>"
"Budget drone capable of lifting 0.5 - 1 kg and flying ~2km radius","<recommendations><long-range-drone><weight><ready-to-fly>"
"Taranis x9d plus se 2019 malfunctioning","<taranis>"
"EU Citizens: range settings of DJI Digital FPV system (FCC vs CE)?","<first-person-view><range><dji><dji-air-unit>"
"Is it possible to enable pit mode without using the button with SmartAudio?","<betaflight><video-transmitters>"
"Specs of the XT30 port on DJI M600 PRO","<dji><compatibility><spec-sheet>"
"Can you charge 1s and 2s batteries at the same time with the tinyhawk 2 included charger?","<lipo-batteries><batteries><battery-safety><tinywhoop>"
"Does anyone have a manual for this radio?","<transmitter><resources><online-resources>"
"30 year old water-slide decals. Are they still usable?","<paint><decorations>"
"Vibrating like a jelly when takeoff","<quadcopters><brushless-motors><esc>"
"Good beginner 6-ch radio with configurable controls under $80","<recommendations><transmitter>"
"Is there an open source video processing/sensor based follow me technology?","<multirotor><software><long-range-drone><sensor><video>"
"What size screws do I need for this motor","<motor-mounting><gimbal>"
"Flight controller or ESCs on Eachine Viswhoop not booting properly","<quadcopters><betaflight><first-person-view><flight-controller><esc>"
"How do I change GPS elements on the Betaflight OSD for my Acrobee Lite?","<betaflight><osd><gps>"
"What registration is required for 250g to 2kg drones in Australia?","<regulations><fixed-wing><license><sub-2-kilograms><australia>"
"What's the difference between the Spektrum DX6 and DX6e?","<transmitter><spektrum>"
"ESC power up beeps sound twice: du-du-du...du-du-du beep-beep","<betaflight><flight-controller><esc><blheli>"
"Fatshark Shark Byte throughput","<first-person-view><video-transmitters><fat-shark>"
"How to determine the minimum thrust to weight ratio for a fixed-wing aircraft?","<fixed-wing><performance><thrust><weight>"
"Does the FS-R6B receiver work with the JJPRO EM-16 transmitter?","<receiver><compatibility>"
"What is this 4th row of pins on some receivers?","<receiver>"
"What could be wrong with this plane?","<troubleshooting><electronics>"
"Accessing the video feed of a cheap FPV drone","<quadcopters><first-person-view><software>"
"Is it common to break ESCs?","<esc><repairs><beginner>"
"DJI F450 ESC calibration fail","<quadcopters><esc><troubleshooting><dji>"
"Li-ion battery will not charge on ISDT Q8 Smart Charger","<batteries><charging><lithium-ion><isdt>"
"S800 Reptile Matek F411 auto launch question","<fixed-wing>"
"Why is the noise in my accelerometer more pronounced than the noise in my gyro?","<imu><gyro>"
"What would a basic fixed-wing electronic setup look like?","<fixed-wing><electronics><building><beginner>"
"Which battery do I need for my drone?","<batteries><propellers>"
"Is it possible to transmit a high-resolution image over an analogue signal?","<video-signal><analog-fpv-system><digital-fpv-system>"
"Does the RC transmitter control power consumption?","<transmitter>"
"BS 220 GPS NMEA - UBLOX using U-center","<quadcopters><software><gps>"
"Connect mavlink (on RPi) with QGroundControl","<telemetry><qgroundcontrol><mavlink><raspberry-pi>"
"DJI Mini 2 Mapping Capabilities","<dji><dji-mini-2>"
"Motor will not go above half thrust. Why and how to fix?","<esc><troubleshooting>"
"What is the power draw of an average 5 inch FPV-drone?","<batteries>"
"Eliminate effect of Vibrations on IMU","<propellers><motor><imu><raspberry-pi><filters>"
"Dji mavic air 2 ""remote controller not connected"" when trying to connect to aircraft","<flight-controller><dji-mavic-air-2>"
"Is roll rate, pitch rate and yaw rate same as gyro data along y-axis, x-axis and z-axis","<sensor><imu>"
"Why does motor not want to go above 2/3 thrust?","<esc><troubleshooting>"
"If AUW is 90 grams, will 4500Kv motors be better than 7500Kv?","<quadcopters><hardware><performance><efficiency><flight-characteristics>"
"Assemble altimeter for flights and send to ground station by RF","<electronics><diy><altimeter>"
"Video being indexed on SD card, but no duration time and no actual video recorded","<troubleshooting><video><video-recording>"
"How to keep my prop from flying off my motor?","<hardware><propellers><motor><troubleshooting><building>"
"Drone with SDR for HF antenna field strength measurements, I need a Raspberry Pi based drone kit that I can just buy","<raspberry-pi><telemetry>"
"Sourcing Parts for an Air:Bit Micro:Bit Drone","<flight-controller><resources><online-resources>"
"How to debug a non-working Eachine E010?","<quadcopters><troubleshooting><repairs>"
"Drone/Quadcopter sim that allows custom building/editing of (large) quads?","<building><simulators>"
"How do I attach a propeller to this motor?","<propellers><motor><building>"
"Help finding ESC for brushless motor","<brushless-motors><esc>"
"Wiring a 4-in-1 ESC to an Arduino Uno","<flight-controller><esc>"
"How to realize turning on/off 2812 LED strip from taranis with inav","<inav>"
"My esc cuts the motor when I move control surfaces a lot","<esc><motor><servo>"
"What is Commutation Enhancement in BLHeli_M and what should i set it to?","<esc><blheli>"
"Drone wobble/bounce while flying","<troubleshooting>"
"I need a low cost drone for point cloud modeling. What are the alternatives?","<photography>"
"Drone tipping over when attempting to fly (possible accelerometer problem?)","<gyro>"
"AliExpress drone vs DJI Pro 2","<quadcopters><recommendations><dji>"
"recommendations for a DIY/dev platform lifter drone","<flight-controller><first-person-view><propellers><transmitter><video-transmitters>"
"Betaflight attitude update rate only 100hz?","<betaflight><imu>"
"Can I re-flash the Hubsan fpv1 controller with built-in fpv screen?","<quadcopters><transmitter><video-transmitters><video-signal><diy>"
"Can something be mounted underneath a quadcopter rotor?","<quadcopters><drone-frame><camera>"
"2D/3D/fpv video glasses to use with external camera","<video><fpv-cameras><fpv-goggles><analog-fpv-system>"
"multi-protocol transmitters -- difference between stm32 4-in-1 and stm32 c2500 only ? [tx16s Vs. tx12]","<transmitter><antenna><long-range-drone><multiprotocol-module><transmitter-protocol>"
"How to tune a Deadcat Quadcopter with 10 inch props and asymmetrical mass distribution along the roll axis with a low power to weight ratio?","<quadcopters><photography><pid-tuning><pid>"
"Recommended drone for 360 HDR sky photography?","<recommendations>"
"Should VTX ever be lower freq./higher power than the control transmitter?","<transmitter><video-transmitters><radio-frequency><analog-fpv-system>"
"Connecting 4 in 1 esc with power module","<quadcopters><esc><px4><iflight>"
"What are controllers of Parrot AR drone 2?","<hardware><flight-controller><electronics><sensor>"
"How high can the Mavic Mini fly?","<dji><dji-mavic-mini>"
"Diy drone Digital control/communication","<quadcopters><diy>"
"Why can't quadcopters handle failure of one rotor?","<quadcopters><esc><fc-firmware><out-of-control>"
"High pressure RC fuel pump","<motor><aircraft><fuel>"
"DSM from Spektrum Reciever","<flight-controller><receiver><spektrum>"
"EDF Simplified Thrust Calculation?","<thrust>"
"Is it possible to use the head tracking in a FPV goggle with a computer?","<transmitter><fpv-goggles>"
"Why isn't my manual DSHOT600 programming of a HobbyWing ESC not responding to direction change?","<esc><dshot><esc-protocol>"
"Ftd driver for 3dr telemetry radio","<radio-frequency><telemetry>"
"Estimate position of a balloon attached to a quadcopter","<hardware><recommendations><sensor><optical-sensor>"
"What Requirements Do I Need to Comply with in Order to Fly a Custom Drone Commercially in Texas","<regulations><license>"
"XM+ bound to FRSKY x9 lite, but commands not showing up in betaflight","<betaflight><transmitter><receiver><frsky-xm+>"
"Proper rotor fastening (Nyloc nut)","<quadcopters><multirotor><recommendations><motor><rotors>"
"How to Simultaneously View and Record GoPro Content While Flying","<recommendations><video-transmitters><autonomous><video-recording><autopilot>"
"BLDC Motors not spinning at commanded RPM","<hardware><esc><brushless-motors><software-development>"
"DJI Mavic Mini 2 can't record 2.7k 60fps after update","<troubleshooting><video><dji-mavic-mini><dji-mini-2>"
"What types of cameras don't have wide angle view? Are those a good fit for a racing drone?","<first-person-view><fpv-cameras><camera>"
"Is it possible to hijack a quadcopter?","<quadcopters><radio-frequency>"
"Working on a Quadcopter. Unsure if this flight controller supports an FS-IA6 receiver","<quadcopters><betaflight><flight-controller><receiver>"
"Help with finding a motor to rotate the plane of a propeller","<propellers><motor><propeller-pitch>"
"How to connect ESC to serial?","<blheli>"
"Please recommend a soldering iron for hobby use","<recommendations><soldering>"
"Questions regarding drone components","<hardware><esc><flight-controller><lipo-batteries><recommendations>"
"IR and/or Thermal FPV","<first-person-view><fixed-wing><fpv-cameras>"
